День недели,Группа,Unnamed: 2,Unnamed: 3,Unnamed: 4,ГДБО-01-20,ДИиП,"46.03.02 
СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА,4,14-20,15-50,I,,,,,,,,,,,СРЕДА
СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА,4,14-20,15-50,II,,,,,,,,,,,СРЕДА
СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА,5,16-20,17-50,I,,,,,,,,,,,СРЕДА
СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА,5,16-20,17-50,II,,,,,,,,,,,СРЕДА
СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА,6,18-00,19-30,I,,,,,,,,,,,СРЕДА
СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА,6,18-00,19-30,II,,,,,,,,,,,СРЕДА
СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА,7,19-40,21-10,I,,,,,,,,,,,СРЕДА
СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА,7,19-40,21-10,II,,,,,,,,,,,СРЕДА
ЧЕТВЕРГ,1,09-00,10-30,I,"кр. 17 н. Электронные офисные системы
",П,Горелова Л.И.,комп. И-212-а (В-78),,,,,,,ЧЕТВЕРГ,1,09-00,10-30,I,,,,,,,,,,,ЧЕТВЕРГ,1,09-00,10-30,I,,,,,,"кр. 17 н. Бюджетная система Российской Федерации
",Л,Захарова М.В.,ауд. А-181 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,I,"кр. 17 н. Бюджетная система Российской Федерации
",Л,Захарова М.В.,ауд. А-181 (В-78),,,,,,,ЧЕТВЕРГ,1,09-00,10-30,I,,,,,,,,,,,ЧЕТВЕРГ,1,09-00,10-30,I,,,,,,,,,,,ЧЕТВЕРГ,1,09-00,10-30,I,"кр. 17 н. Кредитование бизнес-проектов
",П,Никулина С.А.,ауд. А-204 (В-78),,"кр. 17 н. Деловой иностранный язык
",П,,ауд. И-317 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,1,09-00,10-30,II,"Электронные офисные системы
",П,Горелова Л.И.,комп. И-212-а (В-78),,"Документирование управленческой деятельности
",Л,Леонова С.Л.,ауд. А-16 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,II,"Документирование управленческой деятельности
",Л,Леонова С.Л.,ауд. А-16 (В-78),,"Документирование управленческой деятельности
",Л,Леонова С.Л.,ауд. А-16 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,II,"Документирование управленческой деятельности
",Л,Леонова С.Л.,ауд. А-16 (В-78),,"Документирование управленческой деятельности
",Л,Леонова С.Л.,ауд. А-16 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,II,"Документирование управленческой деятельности
",Л,Леонова С.Л.,ауд. А-16 (В-78),,"Управление рисками
",Л,Дмитриева С.И.,ауд. А-5 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,II,"Управление рисками
",Л,Дмитриева С.И.,ауд. А-5 (В-78),,"Управление рисками
",Л,Дмитриева С.И.,ауд. А-5 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,II,,,,,,,,,,,ЧЕТВЕРГ,1,09-00,10-30,II,"Кредитование бизнес-проектов
",П,Никулина С.А.,ауд. А-204 (В-78),,"Деловой иностранный язык
",П,,ауд. И-317 (В-78),,ЧЕТВЕРГ,1,09-00,10-30,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,2,10-40,12-10,I,"кр. 17 н. Правовые основы профессиональной деятельности
",Л,Рагимова Н.К.,ауд. А-328 (В-78),,"кр. 17 н. Объектно-ориентированное программирование
",Л,Зорина Н.В.,ауд. А-5 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,I,"кр. 17 н. Объектно-ориентированное программирование
",Л,Зорина Н.В.,ауд. А-5 (В-78),,"кр. 17 н. Объектно-ориентированное программирование
",Л,Зорина Н.В.,ауд. А-5 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,I,"кр. 17 н. Объектно-ориентированное программирование
",Л,Зорина Н.В.,ауд. А-5 (В-78),,"кр. 17 н. Документирование управленческой деятельности
",П,Леонова С.Л.,ауд. А-208 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,I,"кр. 17 н. Бюджетная система Российской Федерации
",П,Захарова М.В.,ауд. А-327 (В-78),,,,,,,ЧЕТВЕРГ,2,10-40,12-10,I,,,,,,,,,,,ЧЕТВЕРГ,2,10-40,12-10,I,"кр. 17 н. Статистика населения
",П,Золотарева О.А.,комп. И-212-д (В-78),,,,,,,ЧЕТВЕРГ,2,10-40,12-10,I,,,,,,"кр. 17 н. Деловой иностранный язык
",П,,ауд. И-319 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,I,"кр. 17 н. Арендные и лизинговые отношения
",П,Клишо С.А.,ауд. Д-210 (В-78),,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,2,10-40,12-10,II,"Правовые основы профессиональной деятельности
",Л,Рагимова Н.К.,ауд. А-328 (В-78),,"Информационная инфраструктура предприятия
",Л,Проворова И.П.,ауд. А-4 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,II,"Информационная инфраструктура предприятия
",Л,Проворова И.П.,ауд. А-4 (В-78),,"Информационная инфраструктура предприятия
",Л,Проворова И.П.,ауд. А-4 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,II,"Информационная инфраструктура предприятия
",Л,Проворова И.П.,ауд. А-4 (В-78),,,,,,,ЧЕТВЕРГ,2,10-40,12-10,II,"Документирование управленческой деятельности
",П,Леонова С.Л.,ауд. А-327 (В-78),,"Управление рисками
",Л,Дмитриева С.И.,ауд. А-5 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,II,"Управление рисками
",Л,Дмитриева С.И.,ауд. А-5 (В-78),,"Управление рисками
",Л,Дмитриева С.И.,ауд. А-5 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,II,"Статистика населения
",П,Золотарева О.А.,комп. И-212-д (В-78),,,,,,,ЧЕТВЕРГ,2,10-40,12-10,II,,,,,,"Деловой иностранный язык
",П,,ауд. И-319 (В-78),,ЧЕТВЕРГ,2,10-40,12-10,II,"Арендные и лизинговые отношения
",П,Клишо С.А.,ауд. А-206 (В-78),,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Правовые основы профессиональной деятельности
",П,Рагимова Н.К.,ауд. А-328 (В-78),,,,,,,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Документирование управленческой деятельности
",П,Леонова С.Л.,ауд. А-208 (В-78),,"кр. 17 н. Основы предпринимательской деятельности
",П,Чижанькова И.В.,ауд. А-111 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Информационная инфраструктура предприятия
",П,Проворова И.П.,комп. А-329 (В-78),,"кр. 17 н. Бюджетная система Российской Федерации
",П,Захарова М.В.,ауд. А-327 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,,,,,,,,,,,ЧЕТВЕРГ,3,12-40,14-10,I,,,,,,,,,,,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Статистика населения
",Л,Золотарева О.А.,ауд. А-425 (В-78),,"кр. 17 н. Статистика населения
",Л,Золотарева О.А.,ауд. А-425 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,,,,,,"кр. 17 н. Кредитование бизнес-проектов
",П,Никулина С.А.,ауд. А-113 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Налоги и налогообложение
",П,Черненькая И.Г.,ауд. А-429 (В-78),,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,3,12-40,14-10,II,"Правовые основы профессиональной деятельности
",П,Рагимова Н.К.,ауд. А-328 (В-78),,"Информационная инфраструктура предприятия
",П,Проворова И.П.,комп. А-329 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,"Документирование управленческой деятельности
",П,Леонова С.Л.,ауд. А-327 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,,,,,,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,,,,,,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,,,,,,ЧЕТВЕРГ,3,12-40,14-10,II,"Статистический анализ нечисловой информации
",Л,Демидова Л.Н.,ауд. А-425 (В-78),,"Статистический анализ нечисловой информации
",Л,Демидова Л.Н.,ауд. А-425 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,"Кредитование бизнес-проектов
",П,Никулина С.А.,ауд. А-113 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,"Налоги и налогообложение
",П,Черненькая И.Г.,ауд. А-429 (В-78),,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,4,14-20,15-50,I,"кр. 17 н. Технологии работы с технотронными документами
",Л,Горелова Л.И.,ауд. А-328 (В-78),,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,"кр. 17 н. Информационная инфраструктура предприятия
",П,Проворова И.П.,комп. А-329 (В-78),,"кр. 17 н. Рынки информационно-коммуникационных технологий
",П,Стариковская Н.А.,ауд. А-208 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,I,"кр. 17 н. Основы предпринимательской деятельности
",П,Чижанькова И.В.,ауд. А-111 (В-78),,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,"кр. 17 н. Статистика населения
",П,Золотарева О.А.,комп. И-212-д (В-78),,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,"кр. 17 н. Налоги и налогообложение
",П,Черненькая И.Г.,ауд. А-429 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,4,14-20,15-50,II,"Технологии работы с технотронными документами
",Л,Горелова Л.И.,ауд. А-328 (В-78),,"Документирование управленческой деятельности
",П,Леонова С.Л.,ауд. А-208 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,"Информационная инфраструктура предприятия
",П,Проворова И.П.,комп. А-329 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,"Статистика населения
",П,Золотарева О.А.,комп. И-212-д (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,"Налоги и налогообложение
",П,Черненькая И.Г.,ауд. А-429 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Технологии работы с технотронными документами
",П,Горелова Л.И.,комп. И-212-а (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Анализ данных
",П,Трифонова О.А.,комп. ивц-118 (В-78),,"кр. 17 н. Моделирование бизнес-процессов
",П,Сиганьков А.А.,комп. И-204-в (В-78),,ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Архитектура предприятия
",П,Вартанян А.А.,комп. А-329 (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,"кр. 17 н. Математические моделирование в анализе данных
",П,Журавлева Е.В.,ауд. А-425 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,5,16-20,17-50,II,"Технологии работы с технотронными документами
",П,Горелова Л.И.,комп. И-212-а (В-78),,"Архитектура предприятия
",П,Вартанян А.А.,комп. А-329 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,II,"Анализ данных
",П,Трифонова О.А.,комп. ивц-118 (В-78),,"Моделирование бизнес-процессов
",П,Сиганьков А.А.,комп. И-204-в (В-78),,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,"Математические моделирование в анализе данных
",П,Журавлева Е.В.,ауд. А-425 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,"кр. 17 н. Стратегический менеджмент
",П,Сиганьков А.А.,комп. ивц-118 (В-78),,ЧЕТВЕРГ,6,18-00,19-30,I,"кр. 17 н. Архитектура предприятия
",П,Вартанян А.А.,комп. А-329 (В-78),,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,"Стратегический менеджмент
",П,Сиганьков А.А.,комп. ивц-118 (В-78),,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,"Архитектура предприятия
",П,Вартанян А.А.,комп. А-329 (В-78),,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ
ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Кадровое делопроизводство
",П,Леонова С.Л.,комп. И-212-а (В-78),,"кр. 17 н. Основы предпринимательской деятельности
",Л,Чижанькова И.В.,ауд. А-7 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Основы предпринимательской деятельности
",Л,Чижанькова И.В.,ауд. А-7 (В-78),,"кр. 17 н. Основы предпринимательской деятельности
",Л,Чижанькова И.В.,ауд. А-7 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Основы предпринимательской деятельности
",Л,Чижанькова И.В.,ауд. А-7 (В-78),,"кр. 17 н. Деловой иностранный язык
",П,,ауд. И-311 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Трудовое право
",П,Петрова Р.Е.,ауд. А-324 (В-78),,"кр. 17 н. Маркетинг персонала
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Маркетинг персонала
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,"кр. 17 н. Маркетинг персонала
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Многомерные статистические методы
",П,Есенин М.А.,комп. И-212-д (В-78),,"кр. 17 н. Статистический анализ нечисловой информации
",П,Демидова Л.Н.,ауд. А-220 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Коммерческое право
",Л,Рагимова Н.К.,ауд. А-182 (В-78),,"кр. 17 н. Коммерческое право
",Л,Рагимова Н.К.,ауд. А-182 (В-78),,ПЯТНИЦА,1,09-00,10-30,I,"кр. 17 н. Коммерческое право
",Л,Рагимова Н.К.,ауд. А-182 (В-78),,,,,,,ПЯТНИЦА
ПЯТНИЦА,1,09-00,10-30,II,"Кадровое делопроизводство
",П,Леонова С.Л.,комп. И-212-а (В-78),,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,"Деловой иностранный язык
",П,,ауд. И-311 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Трудовое право
",П,Петрова Р.Е.,ауд. А-324 (В-78),,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,"Стратегический менеджмент
",Л,Сиганьков А.А.,ауд. А-9 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Многомерные статистические методы
",П,Есенин М.А.,комп. И-212-д (В-78),,"Статистический анализ нечисловой информации
",П,Демидова Л.Н.,ауд. А-220 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Стратегический менеджмент
",Л,Никорук И.Ф.,ауд. А-427 (В-78),,"Стратегический менеджмент
",Л,Никорук И.Ф.,ауд. А-427 (В-78),,ПЯТНИЦА,1,09-00,10-30,II,"Стратегический менеджмент
",Л,Никорук И.Ф.,ауд. А-427 (В-78),,,,,,,ПЯТНИЦА
ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Организация и технология документационного обеспечения управления
",Л,Савка О.Г.,ауд. А-328 (В-78),,"кр. 17 н. Архитектура предприятия
",Л,Вартанян А.А.,ауд. А-7 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Архитектура предприятия
",Л,Вартанян А.А.,ауд. А-7 (В-78),,"кр. 17 н. Архитектура предприятия
",Л,Вартанян А.А.,ауд. А-7 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Архитектура предприятия
",Л,Вартанян А.А.,ауд. А-7 (В-78),,"кр. 17 н. Трудовое право
",П,Петрова Р.Е.,ауд. А-324 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Деловой иностранный язык

кр. 17 н. Деловой иностранный язык
","П

П","

","ауд. И-330 (В-78)

ауд. И-317 (В-78)","

","кр. 17 н. Поведение потребителей
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Поведение потребителей
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,"кр. 17 н. Поведение потребителей
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Статистический анализ нечисловой информации
",П,Демидова Л.Н.,ауд. А-220 (В-78),,"кр. 17 н. Многомерные статистические методы
",П,Есенин М.А.,комп. И-212-д (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Коммерческое право
",П,Рагимова Н.К.,ауд. А-325 (В-78),,"кр. 17 н. Экономика инноваций
",П,Чижанькова И.В.,ауд. А-327 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Стратегический менеджмент
",П,Никорук И.Ф.,ауд. А-427 (В-78),,,,,,,ПЯТНИЦА
ПЯТНИЦА,2,10-40,12-10,II,"Организация и технология документационного обеспечения управления
",Л,Савка О.Г.,ауд. А-205 (В-78),,,,,,,ПЯТНИЦА,2,10-40,12-10,II,"Рынки информационно-коммуникационных технологий
",П,Стариковская Н.А.,ауд. А-204 (В-78),,,,,,,ПЯТНИЦА,2,10-40,12-10,II,"Анализ и диагностика финансовой деятельности предприятия
",П,Бекетова О.Н.,ауд. А-210 (В-78),,"Трудовое право
",П,Петрова Р.Е.,ауд. А-324 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,"Деловой иностранный язык

Деловой иностранный язык
","П

П","

","ауд. И-330 (В-78)

ауд. И-317 (В-78)","

","Поведение потребителей
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,"Поведение потребителей
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,"Поведение потребителей
",Л,Лобарева Н.В.,ауд. А-6 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,"Статистический анализ нечисловой информации
",П,Демидова Л.Н.,ауд. А-220 (В-78),,"Многомерные статистические методы
",П,Есенин М.А.,комп. И-212-д (В-78),,ПЯТНИЦА,2,10-40,12-10,II,"Коммерческое право
",П,Рагимова Н.К.,ауд. А-325 (В-78),,"Экономика инноваций
",П,Чижанькова И.В.,ауд. А-327 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,"Стратегический менеджмент
",П,Никорук И.Ф.,ауд. А-427 (В-78),,,,,,,ПЯТНИЦА
ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Управление проектами
",П,Мандыч И.А.,ауд. А-220 (В-78),,"кр. 17 н. Анализ и диагностика финансовой деятельности предприятия
",Л,Бекетова О.Н.,ауд. А-7 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Анализ и диагностика финансовой деятельности предприятия
",Л,Бекетова О.Н.,ауд. А-7 (В-78),,"кр. 17 н. Анализ и диагностика финансовой деятельности предприятия
",Л,Бекетова О.Н.,ауд. А-7 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Анализ и диагностика финансовой деятельности предприятия
",Л,Бекетова О.Н.,ауд. А-7 (В-78),,"кр. 17 н. Трудовое право
",Л,Петрова Р.Е.,ауд. А-181 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Трудовое право
",Л,Петрова Р.Е.,ауд. А-181 (В-78),,"кр. 17 н. Маркетинговые исследования
",Л,Кондратьева М.Н.,ауд. А-6 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Маркетинговые исследования
",Л,Кондратьева М.Н.,ауд. А-6 (В-78),,"кр. 17 н. Маркетинговые исследования
",Л,Кондратьева М.Н.,ауд. А-6 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,,,,,,,,,,,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Стратегический менеджмент
",П,Никорук И.Ф.,ауд. А-427 (В-78),,"кр. 17 н. Коммерческое право
",П,Рагимова Н.К.,ауд. А-325 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Экономика инноваций
",П,Чижанькова И.В.,ауд. А-327 (В-78),,,,,,,ПЯТНИЦА
